quote_id,proposed_price
8e989e7b8670c2ad221fdd217368a2035fb796340db03d8150faf51e824830ac,452.97137862403133
7532e29b5cb8dfbd065daae45c5c337dfad07745ee5d8a39d47fdc4913d68118,163.9008356525795
e8e28d746e8b3a00353943ce869efdd5bb11cd0f5a89c27c3228838d8f6194f5,141.67350657605
a05ea7d5131307b3571f6be127ea92e777c92bf6aadde646760ecbf5919d21cb,412.16069794313415
16cd22bfed8619f9651d45fe1111e8c2af3d548d2f20bb13ac339ffa88ae5c39,355.26039749195263
560550987e6c4e98521d7ea59b7e7b0a8025445e421c094e2ec9d291ea1443d2,413.9892431698551
73b4daa6dc2d7ad72727e938b0ff68bf8a5a5bcfce8ea4a9768e5b26680930a1,341.2021858040139
67ff80da0f4008849b883d9ffe33486b53028f21d8307761b14a85c12bebb76d,158.98742162623915
45631d6d7a5c303a093d9e3e9d0f9f0fb53712773f722090809c2c77ba88b95d,351.68089872246253
ba71509f996f7c6e058033130de2b6e552ac929decc7597efb3367965c915d5f,450.0309808304678
abd426cd7363098ca9435db7cac41f4b94370950c5e601b9ed15af3db54b2e9c,352.8541541547834
4474e0a34ea17358238f3ddee4544b99336605206c5e1cf5292a3306921618fa,491.5631165279032
744f9d481371a4330a64253f3475cc1923b9a3ff6c7f56311815ec60a8ce1c84,153.2801546726065
01723a08cc239d683aae3c25d039ea946afb4c3a716c4215df4dbdfdebe6038f,430.5513500376287
ea947b1caa80a52e873ba3ce5247aa51a4a4e78f06ceef1884f692d2692daa37,173.9298793404083
a42f1c7197c649eab3200a4e492ceb1206ee322c601d1d0508b3b3b4c7efaa6a,127.97060170309794
702da7b3ffab159cd239331fd2f5fbea5ee2587d6e576b64718d305d80ac7291,153.50423236386288
add7c6e00ca0029bb4913db92e21f20e81ffd909f9a05b29f5c2dba24500c674,458.493363650918
20174cdc0ed48f7c3e8d7d9749804fe684d6497e4b1c6b04dbbc39a00b68df83,430.24299736345563
f6c4e6c9fa3738b5b319b129a10ebf5dc5af0cc86ab40dad1557c7935588f7b8,165.64414029109292
fa7a317ca107b09c04b1f7d4c7f032bc4a810e96ecfc7909b9bc00378a28b57a,479.5428502484703
97d33d818a9c67bee5f1137760dc9440b513303dc427ad32ca5d937031fc8ccc,413.2369355195692
b244d9032ef2e83ff3ffb8ec68716c7dd376d5a1deaa41829539f46b77ed4e5a,432.9103737415031
e3ba0b9bdfc0469aa2fd033a9b6fd5c89895bc6bb263df0d53ceb0ae373bf95c,174.39926602766076
6049f4fc7a36faaecc5724466c444c9753e14bf130e8464e93cbc1c3812e43bb,358.20058686551783
0fa524d539f5cd7984d2c4a274ce81523aa8095b8a204e815a27508d991de77c,161.4945428359349
6aaba121efc125ba5938aad9b22df6dd1a0b31893feb94caad8570a9bb8561d5,169.42116719656596
0057bf66d2c9a01be35ac9b7ba094d47500ed1994e20c74a6b4270f7dfb0c6dc,452.4787781250658
c2a9510a06f43bee0eb4ed258da65114be409999a4798aca8b35eb5c0e3cbeac,413.1781698189714
9d4cfdaaeb50d143b32b7ba5b2178a86a4bd1471cf8bbe46a71894627d362235,444.6944464439737
0a27ff98b63ff7d2c6fa58e216226e01be24eaccf0f52bb06ed86d268770aa2b,342.2124734139362
f05922524dc6afbfb87675e174f423459114da7f5f50482d9139e44fdbffcd04,355.7770862140518
58b96414ab978310685f577cb2f8e9002a4f99838294ebd2c6e46e215083495a,170.3168723669173
7922550919c76e5314ea9ddac703e4465b7e786217a376d160437253dcad5ccf,338.4132421709657
bc3d6fbf1a8ea8168998fc536c24b83b7b5fc41dcf7602acd66f9f6cc6239714,409.43784398182214
31fad81146105bd2ac963dbeaef7eba28583208f32fb9fbdf420a8c0c1778800,356.4288546323273
c7f2881cb2d25ab151676ee2a475102a38c0da6cde19df075b064856598f59c7,136.70578986880494
d25be54896ccd489caa2da701b8fbd72b97273e54024bf05668ad1c9002e5fd0,152.93631475914904
b704719c30852c0f8c5d41783ce105a3296ad839613c4c6a205701c499dcbbec,361.5394950078167
5720d4311bd6230c81d145ffb88cca9a95845dcac72367337fcd137ce8018690,171.5358874702814
d31aa78236961e31e73e45ddd78f6a8eac936bf3b760ffc4dee68d3cf513d95e,159.34031520502282
8f5147fa9c552f0770e53070cab83c7b8511e92be60391128c76edc4a0860085,438.95349912306904
f2a438f8a6314ef6eda24b3f84ea64cdd27344315a53c51431611add3cf5c4d1,344.25009644179033
4825be66ef3a449d5c1def39c1ea1d71b1dbde55113353303d10b1a6fa9094bf,361.5495472375395
391d465787321b994a4748f48d120b386dd1b204c4aef7e58d4f0ce58d6676de,425.64744683616294
b499fd372b321a3f96126b5589d9deeb4f60ff529f253d656241c80ae8133d8f,166.32870195983497
58673f822de59b693b578ce9486588123bfcc23c1e483544e35b3561a3a817dd,419.2213476189555
a6604990842f2a36aa7cfd50cbc0d56546cae8fec667f5b6f52f46b8fe3e9d0e,343.6036544928942
cb672fa6e1d106a47ce8f918814852c20a95bb4146cfda30945c1ee653bc00f1,162.75646790968804
1c493e4d56b7525b40410e4a2d9a3bd53f17b2e57890e485ca8ee72e55ad8139,439.2895737708302
d89b3faf3b671805ff10353c55a5d6408dca7f16ef57ed2cd27b633fed81a76d,412.8250223858779
537a1c04454e5205a5c8dcc782b5ce1a55966982f7ca3476d9cacf3da24f353b,149.65408555051948
5dedffc2e19f91796a5491efd52789e4b8a485840a00eb76985c23ff5b65a4b2,168.04365310186634
ce28d365a14596c477450749cf75f567b1615bce7b7b41255a3387eaa17f72b1,158.9655950041076
1f1e449d7b2072c22e7f8f997a4eab818bd0fa1a6ad1a8a56c51618d1d895514,345.125306027354
54e2b1034dfd18a58c43cab85f7e88b1fee654102d97d5cb3f549d2f8932e8bb,462.9823857026901
ad21a630aeb469e417f23c0ad656d5f696cd34c0688db7d0bffc6fa3bd3f7d32,151.39898558715436
a1dc400eb83916d845d144108e86d336fd0ca9e6ac36d35fa15b350294d9286e,421.08493414293264
61ea1cefacf3f55059f09aafe6ba40f2f42540f45f85ee89d359b5377f25e713,429.77069864187905
ff567dc869a49a39396467cca62c33ba261369ca1f9978a975393b2d87de5d84,358.8513709209024
1a224033cc1678e15c4989e95c4f8cf63d69ac7ac6be38fdd7718a6940d9ba80,342.6564942692348
510f5e20634092f5791c9f4bf6b379508b592c2a579f4b37cf9940b9b7965069,436.97263905137515
d50fd7c8a7d0ad41f0362d3c8a19f431efdf02d30c81b573d7a875f183ec4f03,159.41745922105156
ba90aca5e8ed99b14c69079e69e7e9cf1ec5b198ccbeb7b03f8192c1a8c2e9b9,422.4326167812228
6c63cbfaf426dde028db0c7fff94cfd4fe8d3694bc8da8f5a4695e27f604cf64,413.79811179205683
a27c309f68350c59780c069258e34cd4e14fa0caa3d0922a057bb97c24a25e70,464.7531572245934
170e672952d19ab1a887d91c96ffac1d1653aeb46cd83d253fd042c939d097cc,428.0740748692189
ce0f22a6e2cc84f32dafd8b0ee8804ebc15c4e27a56ee26b595af600cc50a805,138.51281133855755
29032c1fa40a2f2aa715a96ebc929e0c834c133325375a9625c79c34b3668f11,439.29007216065213
093639ed1bf0639e8630e4a25904305a68c6d2cb51579d99cec7accd73f5b011,169.58410646505325
6aa121f3714b9d58ccdaa069d9d036a4000a18d01e77499e6cdd5a7b6b734c2d,166.2233559202657
2f2c12e5642ed36cdc9db965569bde1b7d20d4b9b8c0138171879ec6df5e56b5,441.8315768459941
6ac24a6849bb34405dee594adf519e2502f29db193871587af87f5e307d791eb,449.1095688630289
6cb5f785f8a9351e1bf14781a90838d08726f67c868ba5626ff337e5ae55df9e,143.1287284810822
cf7c6a2b03f276792ed5e119aaec55233859de52acd38c19e8a43f0a2ffcd4d3,425.1163364208355
763d51663d53cd6105ae6303a36beba200a560db1ae975a6c82ee56c4c7e965c,358.23590345646994
5f790e61a1b5fe33c4a7ce457ef72dd955cbbf84ba1ad313e989ed6baaa3bc8d,177.0715334748546
0e60b6b5e2e77069c87a8bf782321777b3542a1a9d7369993d1514fbc8501840,412.9543030744329
f7d255f08f720608d82422d384f6593e37351cf414b26b1fc6eac15fbc35366e,465.7635086883144
628b7c9b1993e799c40a2e55d0059d955a4f202b5f16ba071b3973b367343d9e,147.80737663094973
57a01c56c22233ca878b73412197db6bb3b28fc92c9b9436966234f89e19342c,351.30420813546516
63957f8f4b1ebe2187683fd72e79ddb965c81d38b0d71bbc886dd3548226cb89,164.92170226466362
09f7c73ccd0cc0ef06d7f22ad335f1e517dad38af143bfb3cc74512f0079f766,360.28474066123033
a7fbaca01f01bc76ddab429a6e4f8b25e4ca1816c24f2fc503ac08c8a61289e1,162.23523955263445
1dc7bd60f5140d91bdf5202904196c12e02263c4fa40384a278e60d02f00634b,355.7262472154157
e5e49c90f79752e4160c3197644dce0ac4c533212dc06e4bf4ecfdff307be836,162.7747026442306
19aed1099cef1d1e7d2cd2610de4a673900f9c82d303d69bf3e364c0123d9957,458.14807338349846
2ed79c0d62298503883c552e13e0aa93c990224c721b618987a17479d1ea2b5e,164.6231429220568
09e90a3383dae6a556ba06444a1d9422ef40a574945b6f20ee4104e049b635e8,410.41807787340747
ec20e8936cec5fe5502374a86f3f31f0aefd8dfc7570bcc32a59d0c7669fc6ee,125.4274287367501
9f52745b62443e859b9610b9aa045dfcb40a741985e36a902aea3ada4ff03c77,161.88130519770732
b64fd19f9e6a9ee93010db804d61f25db460601eb1affaf025a48b6fd822f039,418.56083040895305
540c09c520275dc396f8b78e01bb73f65a5c0e727513fc56367e9ad32fc4001a,451.1798381555949
67d5cbda2f999de17c22ed4189c2637a746bf0ae27bbfb924f9ee565caf5d1a1,164.2322158797884
8bc0c9aa32b3a968ce1c327ecc156a6ea79344c653478c513fa668bd69d968e5,362.63728919581223
b396b4d596c572d0be3e5cb99f5b40b0739e005823379249f71d69c6ff6195e6,449.1095688630289
d389a5d0efa287cb78a9a06c91cbd0759be759f6e9345a1ded11afdfae0635cc,172.6626512073169
0797e27929a9e0f22faa3b1cc9bc5bc3e3ad965f7a63f9c42961ffa8ff4448b9,449.19761389655673
b565d36deda1fbfa76d91cbf68e0c1a572346569cb0c3e45c6d235fdad06ec7b,418.9920259072924
2a31a32b3352faeb73bbc7a1deaa780ce9e83e56d4ba8c6906ad1eb0adef3c23,165.8719261506708
254dafc51d9c459dd84cfaa525212050a8260d48f554bca5d85ff32b52fbdee8,420.36300358880055
b95aee9ccb934b08c4563ac54eb89d60e5418e9eb31e36b59e7380178c8988ab,411.9277640880292
5fcdd2055b93371d70eca0b6957cfb4290946afdd9d7125998102f9883cb32a2,161.85561940191087
654fb6fc0a407458cb6862ab8c202a7371e796f1ee6a735af6a7fa6ba586b781,413.7321105549596
65d90bd2aa231bc55086cbd7a77312765e731f3c412f452392d4886fade2c221,444.0737759812264
a5bd6da041cc3e8805e18cdef6ee564ca188835ef56f7c4595de9a3de20b6cde,451.8972425589468
33773771d546d30cd7571d4d495a84643a985d6ca38802657386411f0091b06b,428.9256958625841
ebcd3ac1ec8c0f84e0f5dd737bfb86d552f4d3fde0eb97b1fc39f19b30a8ad48,418.9349477010092
c68f07c464bd65a493da3d7ee7390ae4cd81e8e5b5e461d25d1200c0843f0e42,488.02336916792495
cb445787d03ad8fcb441bba0898168acc1934d6096127cd39cc6acdaffacb828,424.4188734911439
7e20db3045085d96f974fc271ca0c3565f484653232cf51f8da259cb6868c7d1,172.91004261494717
31aef7cf0fcb94831b07e2df8b63691b1532e4546ac80ba3ecea4ed19f0de498,153.63257868241354
6a8d0334df9f47e6a3338f1ac0b0af8143459717867c0c90912c3fb5241c44a6,433.9563250165606
5d222fac8151551e2e3d78c5522c3d24bdb1d6962b3761433dfdc51589e7aac7,166.1125401805187
f8f83fa10e558c30d325bdc36aea4417fcd63205b2714b55a4f90269dc50b95f,413.971175225923
7a598572d14bbe01802d651ec9e3380635b04694b0188b1afd46f360ffe6e829,144.34911158856286
26e5f9eabf7c875cc1a834ff9d8e55705a5c291b76556c88ae1e3a71ea60869d,445.22088906532684
fab444d308f643b6b144fdfca0958945ca53a5731e0dc881f197ee147831a9eb,405.79496930792203
0ccbf765370f0bdae2822bbecfd4d15fc51c074fd9c51b3fbe47c69b4ce80405,439.5968953350485
dd3f94037d1fa492095d4718c502150a72e299ac172c0720ed7229fdf0f5ba04,446.3809372628027
f598d8d8f73c6863ea86d9802b3cf756bbc72d9f1beb4f00d7c4a8025cbfdf5e,418.75501495342013
5f634a6e017b46b050a32d4c2aefd48837f7e76df035e998ee31c0f9efc19033,459.7332250151534
1c41edb8472c9ca11898f92530d074533cd5e89cdc96ab60b75722094f9edfee,158.93517210134385
53cb2f8975759e632a3f066dd984ca0115fc9af5f3e05cdcc9255914c04ff1ea,445.53161444582906
2e2b24ff2edb947aab3ba9df100b5b9e4a9df9d5c892739452c7b74ea5bc77c5,434.04592276922443
b6ea08a11da413acc0e8df869c4a9c717fa5d952f78a09fad51ca03a6123dd71,349.43043991675927
9f6ad34f4ceceeeccf4969b3b7a86d8ab6f3bb31b2346e7a068b95669cc12085,458.696718765127
cd9b3743a4e3fddace78565fb111f840001768ee99fb23cb68bff1125275e1c1,167.78636161420178
a8c44f0df1966c238707cd32a6595da4ae4fd0f72dc0f6bf4e100ffc91383d66,426.3304449864488
b32835df625a411dc9dbfdba98249a8f7ebbad4bc4fa88c55345ac9706630c6c,465.3272222724616
4ad75be217fb43379b6dba87fef699faef7ee5e4aae3407c3dcc73b286875956,440.1460096559947
428bd5fbbcfeeb6ad17c140d0167fc176cf9788f51f1039d2151cb56300977b9,153.86314865532142
c52f8b1b5cb1f66f36485977066640fd48c2b9e84599a7dc78644119967369a6,161.42805790520575
e52d40268563b6e95a5b0c8f746398f29c5daba85df3fd08971ea6a02fd6d8db,360.9691450521741
f8479df89a44ce11f8fc36e26f8ceedfa4dc1ff65d224a3a2bde2256975a7257,143.479779149652
ac27232419de77ce05b80554b1efd8b3b3abf246c42c735aa92f760da96f80c0,156.92977417815655
c6addda3835cd88b7b4d0b2e9c7ffda0f79c200ac2624add25e5ff220354dacf,454.9961785593487
43b58b3bda4a199e41559023071680ac9505c945bb0e2648f71842b7d445ba05,477.23112481657614
500abd92695419cc27d3bdc4c2a9aa804d4d91531de2d1b8c69d91538d9893da,459.53893025155037
5325208c3c7d53b961d0c564a948875aabc0c659dc4bcb8b5d33ba57583b080b,431.74062035808515
c8d4ee9c91f75f1c0528d8d3639dc1e39f9290072498a226003b0faefd4a1540,157.8274323782035
a3088f5caac215737b363ebe5714192241cf56ac7cb5996b543531563e27fb64,170.87945061264853
3085ae0812c3ef670fc7dd0569ca924a7e200fc061a966206696d4a63b997082,348.8294102892786
d02c9baff3d1c0fe8eaf55339edd5b46d50a3714874910804491d29ab3ed6bd5,462.8642909674105
4a920102a03543dd1581044e755b249caf67007aa4abcd0de1f83e26541dddd1,146.3476297493322
f85cba2828b2ec5480043f6f3ccef0aea296c30acbaabb3c105e1549bf090b63,454.50667987732095
9f3181dc89eaa7bb1e6363872457927d941991f0aaa02ca2966393ad3a9bb0ab,355.7820832551891
74fe783b7fad14d51f5fb758424bba27f59486b2ffe69230a673215f1a5e1ec7,457.97009593599705
41a87d7a949f1654b6ff96d4009c307c4297a775fde6eee72fbe496703be1f25,160.8348056015864
87eb971f8e08cb23a41a5f90d06986f4759dccfed40fffb99417f8e8efa3732c,174.18939167202626
d2b2ae77f8bad51319648dfbb85ace900c01ddaa70560e9ef905f22c893b4c39,423.0913333751185
514f5c61221859bdde85e1e3a549ecf8bd8e441525d047ab41aad2429e453c2e,155.4375139026869
e0c0027a0f636f28b6dda65a34f08d082a0dbcade6c2c2d46d180c943ee8371f,444.7093936483054
c3e02a4cc82248a34841cfaa00d18ab518d4d9afdac3b94b0fd61bb3fc40a457,167.807294932491
414361cc7f1eca6fe50f5d4edadebf0b81c3df8021942619514c5d366887592c,444.7093936483054
c3045612cd72971c99aa69e4f906ba5af0a871b87fda687b6eb607ba898c4fac,352.5474481534028
a208797be61d7302e1b6d89b137b087a708620802d6f0df36350dd736bd1dbf7,443.43259499997424
e9e8e9d1ea2e556a23c0afc9ef07063339ffe7cdd89807c33e08bc019fb83e4f,163.71853035743985
c3525ee8115e500422e2bf8165628a8531cc9e2b3ae2f0718dfe5aa23051cb72,158.94235174976336
478ecbd595f3869a4ce38223e04d61e767d2ea7ace833784dae026d4bb0e53bc,435.54781093243946
c4ddd521a3e81babe968cd082f33f1d8f969ea9b3616d7ebc87974d0c9fb9e61,416.7085233328464
0dad66b5f8898d0b1d8c8fbb34973bc87f7ce043f6a9a6c9932ddb8ce5911634,449.7434549577984
abbc8793ca0d7a42482f96d09f43f14e86a985f622104cbe3b44efc84255b04d,447.9382622049302
5912a45930890f8d547413c824d08fffc6872348bb60744d5eaedcc4fd72e2e2,160.53342174067944
6f5e375a4f8e517fe5913c9616133685acd2f54aa67a081811aad55d9bf9b54c,142.9916603470517
92f3e234fde6ae3297c05934f807e0349cc1d9e9e6fe921ade54489b26f65534,159.8261062045319
33787263617b49a80c62bbd8aa56f708c10609a6f164b3dfb8fd53f8381d2556,446.9962148583386
9b745b6d3d20da6c4e795ed4ff2e1865a26179b5ecd293a249e274aaf9d0c9e4,343.961624237553
6e3b37f2556e1242fc2d08ad2bc4549bffaa23064a4975e75ff5e738a9bcdda8,467.31648815653404
4e062a4c3e47d4358a72166a8f2e4424577d65a43640666d41b96bad4a2f18fc,460.2906342826114
98056af463aa947300975929887ea4a9810a8fae2b45d5e6425067feee0000c3,352.52026810722117
ae17972d82af1390a10ffc79c28f919294f96aa6ee319803fb7a422660e4ae56,437.348063784625
3c16d4337ed122f75047ffb3ab1e55e1028366a9d0b153eac07d59c8ac87c5fe,423.1559432814728
8db625ad1c4057db78d4c4430d8c05ec4ce2720a4ce9bf4efe98384857288959,407.40424783505773
861391632b07614d7bd6bd76f3b28b3e6a3cb8e02f06b77c8af60bc0a59836a2,175.11647731633678
11430ebcc29a524ef90b12091565125423ba63100498669462414a416caf37a5,432.0256784040809
f36462cb247f4c59dd19435139182e58fdd468c7b88e0f5e42c496423f0764c6,419.73543659315044
4489a509eae71e5f2b1433854a9a57f86960c4bde6792c77eb014ca21a5d5955,341.89357916544213
734604521c7233b01dc4743be547ec880921632e120a0f51c612ddff20eca978,170.33373246955088
29568d9bc41794bc4c01e7037fc9ec6264054c17f4216bdc7b834e15abb9c168,169.16497307902867
41944023ebb2616fdcccfe91373f7becd635c4d93831cf3bbc0954d9c7bec0ae,415.496752956433
c9c3a277369a7b6c33f9d4029c5e338982c8f73451422b645d050422461d221a,503.02947213068813
c598970ccab443e3350cd1d682ed0c03db025a84fc532336bd49c65eb2ef179b,431.8641851577214
5bb2ffee925a725efe47a02da3296d65da35837864f9d24bfee3c313e4b0248d,501.5402672710223
bdc3fbfed83ab8b6fee6cbe8be0517730940d3c6c3a08c7a46f1c5d7d23d0148,427.5005276031881
55b635fd85dc0e92050f06474dcab02dda94121571587e48af4ac0f33d5e5536,156.04287942177942
93278605bf70c1ea01b14d75bb294eeb7c1e928f90d4d6c222cd1a424bbc728e,440.8254697744966
81d81ae1a7b2ef0e306c2457059804608bfb166554cc7cc3bb16ec7a3b407931,168.19841398307233
946c8a99c897fde038ff8c2196933174f6dc0dbed3674e5cca9fddf1cb529a87,413.4119483349835
b7c3c569bb9e74d8e5e1cd3e19bb220a74f4153a8d410e163dce29080020e9a3,345.85220930680305
0d3a0a6a93bf290ff7391dfe811899bdf7d944983682404f5735d5e2cf6f0a05,418.0775679301573
6096f57847c767a78d14271babe5efc19bd0ef31a47662cf3d009c72ef9aa4b2,437.59936920970307
1820407e1b5e422a80e67f8bd5130ec3f6666736c76ff50d45dcae953dd0e862,486.82621552994414
9f1b88b1079368d74d1d590c740605ed3c46b2f577b92a97c91d0e81e6a48859,146.20662266991422
ffa5653c45829e276b3ee623b9be27a20a4b50ebc80e8403c7a60d06073848a8,164.54411653718444
5733b34309f9d7c1b7461f568b1a9073f834d85c31a4f1396cc0447821746b46,161.89142982607518
7048e7590cfac66aaa8100ad923c218118a84d017968fe615802523f2e23636d,169.0764792738139
eb8bdedd433ad61731effeef4ca250fd92addbdb70af172fa02a86b78ee13e20,161.35119739966225
34fb3d39b6aca491832d96f347f3ab3cdb64c013c801a9cef830fe6ff4f761c7,159.8684036084001
7145b1b4a9ceb38a60606e5b83de2e2f72abe47db1ffe2e9beae37294b935f06,161.31692848661083
e777583fec08adeb5a2c7334b4f2cd9e42d0a4f791be8fd2a7610284d2c94cff,161.8316285664963
1cf39539b51697fb96bb54f1ce16ecdac6df261cdf6504b6aaaa75718df91d4f,424.12205603173436
820779d40a5d26ff782146b776588b5bc55e21cf35243eb710b47f76038d36c0,153.71845731802364
b0bb8a3484a8ea094d12d9d6434765f0e4fbbe18cd9df0f199e63b66cc77a141,430.1510333189777
a215bff67a051d965cce53347e63694546f883e18cfc94b0d681f0fbcfc8d2a4,156.1309351841359
c6680a7bfbdaf9c87649c1f80933c9064a062d0e3bf4e768d4347562f4229590,170.35544415223006
c8ba62f2d3998066c7ebbd0a7f95dd219460c5fc79903655f07797f9af6aea4e,441.8061593635585
ab998ac775b33055183d8b308aa6b26ee447e9646ee31b219034d726408db342,164.8376550041086
04de4b2a00877cc63f1a7c1928596ab5ba58199632c3278ad324589d65388239,407.99673136266836
50a5c3e4f2381878dfe0fbe2f261c5af2fd7065d4a0b274d010d6394258ec03c,467.1408463819059
9d985633d96149bbc9e644044d6ab16a33497197d924a58328e1e2a907fe611e,143.83537261321737
8906e1f3f1a69b01fcffa817c086853f24faa2499bc8b58ea8cbd354dd155c04,172.00390852929155
020950cf2a3813a75d799af016ea55e329af5d29a2243fe0a62273efe1d28a18,463.48883503168815
f8a72a4427ab765669371c6986742750ed7a6b8d103d60f15a845b1e5e923fd2,343.88250332443033
47fc43a048d0e131ec5d083f1ae409535061860f1c4f4f549fba75f9e8e09e4c,457.59843333556506
d4af596fd7f11dfc6540a24e742feea6339eb6684fa758455bc9236e4f18bb88,154.51556010188517
5747b2a9086213a12b5ef6776b61b4329f7b7c04e381df58f408571ce1469d6b,360.5584227005763
f515b384401a60e57c57a6c64a4f3152a0718d460e4c3e3e8e961a4310829629,338.7506940944909
96ac2477659acac14675777a91dd269980e9f066cd659de36d911c3ee4f3653d,162.8534469193572
c93834b70be019e6d6419a422c38dd168fc4a94157ef1251aacd9a4426dbad61,339.4343934965504
670bd151b82cdb3759adaa3cb6170a50652ac77b4f6a654c7c6fdcc83deae2ec,349.1973744431281
d576bdfa1f87adf7376079e68deb830c9e98e2f3b1ade11d1203b734d9e90bd6,439.31936014608533
28323ffdc73aae25a73cce261009a77ddce90e554f302856b529c2648e8d1a24,163.60602277760603
667790a53403481f3182a0506e7e84be1c1be57844aa54348256384eb5357a58,136.57470448430595
747b2e921e621b93463ccf142dde7c049f80816dbb5686d7623559d1b6bd0bad,443.88733439385305
7560c8dc564196c9f8202d966d8e8d93710f36a5b20694c4fe0a3d04d0dee716,351.9379872131875
6893613130864b65b3a6fd10dff861b839da3015ad25fb4702dd407f9d5fd03f,434.2785038490034
d86e844eeaf4f7bdef489e33f5be5fe5e80a1697f18d0b0fdba4ecbc39d86b9f,435.40917839574325
a132745b2b4dc52d69baad0459554a94ebc4c4abb8253ef75986af8522beef28,456.0064179366614
a84b98b37e4d7255e0256deec200e977eb78c29707d38080e6b77c6bdb5619dd,493.11118415240867
bdb6355d796d4e91cd00343df819b73c34391988933096815cd6285f3b40b88e,469.7371942943508
5d2f0ec91ef73d78eda02fad6d181eba663b83931f4b07502074a31ec2b7cce8,165.99706584386288
7ca028f08617dd0b15e46e9189f349021d6c4dc0de7cc48afc1edb6f009612a8,169.9133093580902
325044d25dd7e89f87cfc57c830d2fb1c47d8b1bcad7028f09b55ebadf8aa99a,163.97685119559426
7d55b9bf35f3df4844a0eccc809021fb2b16d276f92471a2c32c8fad79822987,172.4780985322166
699f64522e956df6f3debb99ae8f10b8cc63c00c5f3c91b056428decf6151396,160.51613937284463
da12fcb3c2d036649e915c5738246375ad660448c46467b90ea8b01f604b0858,468.8581790884147
8ab2605d1fc513cc7dcce6bf6628ce6cc5710debf1081c5d46bd5b21e5862d6f,456.2726749861333
8bab0fe02274d5210f924e09686db0fb8fc7de7be24abc649624d94b4911aa3e,159.4450504237536
a980bf1550e8cd98d02acd39a7d93a1e6eb42b276333dd404a6312c405bede02,163.01284133084923
429e5e0370a2ef5a79dd82ebd6ee025f5c836f40ff0dc25d33d89099745c1b82,445.854641776956
63ea455b05b6dfe5573ee9e4d09865d7d87a39329e3b6bc0948a0a6bb1d66daa,411.7094633078937
1eec45542b43b845325d70bf85565c18d1544a691ccfd915e9472b4f54d43f7f,157.0832627914724
34acb1a41ed1a915d22e9bef2d5c564b240c5a7ca88d545d0870596e5e7bfc69,432.8641293361286
950b3f046a66aaa5b7ccd4da732c4095ae9f3ab5c6d75ed698d145b8400d7a59,506.64617166550823
a2b625b719c134ee10cba3c83cd81fae99fa45f7d89b6907669871fc36f80706,151.88894955075628
42adcbb429a3435b21c0dec9fec3b9db2e1bf17a923b4150c71c54b850309a2a,360.4422186030895
